,images,Text,confidenceOCR
1607,images/Cropped Image2966.jpg,MULTRATUG,0.6315276292462242
1608,images/Cropped Image2969.jpg,MULTRATUL,0.41072904009260924
1609,images/Cropped Image3001.jpg,taguvi,0.11064920604345893
1610,images/Cropped Image3005.jpg,thous,0.13257508283946406
1611,images/Cropped Image3004.jpg,Ihdus,0.17135989978373564
1612,images/Cropped Image3025.jpg,Wutchae,0.12422251468430309
1613,images/Cropped Image3033.jpg,IFbres,0.10823665137491736
1614,images/Cropped Image3040.jpg,VALANT LAby,0.43630036280656365
1615,images/Cropped Image3045.jpg,43b?,0.18558616936206818
1616,images/Cropped Image3046.jpg,HAVE KHEh,0.1472860833500551
1617,images/Cropped Image3046.jpg,A38?,0.13567282259464264
1618,images/Cropped Image3052.jpg,ViRgIn Voyages,0.11911739948676628
1619,images/Cropped Image3053.jpg,Virgin Voyages,0.3553326192916559
1620,images/Cropped Image3056.jpg,03,0.9829723745221252
1621,images/Cropped Image3060.jpg,034,0.9315979752135087
1622,images/Cropped Image3061.jpg,M,0.33847513096498005
1623,images/Cropped Image3061.jpg,BARFLEUR,0.803823755907634
1624,images/Cropped Image3061.jpg,IFexes,0.12197911290404902
1625,images/Cropped Image3061.jpg,KulyF,0.3182339417033926
1626,images/Cropped Image3087.jpg,EVER A1F,0.1472511300688574
1627,images/Cropped Image3090.jpg,P282,0.9019123911857605
1628,images/Cropped Image3091.jpg,P282,0.8044968390890498
1629,images/Cropped Image3094.jpg,P282,0.7469528913497925
1630,images/Cropped Image3095.jpg,SEVEN SENSSPI,0.758939674241475
1631,images/Cropped Image3098.jpg,SILN ER SPIRIT,0.5952270857573371
1632,images/Cropped Image3099.jpg,SSILN FR SPIRIT,0.29737331303847425
1633,images/Cropped Image3107.jpg,Salie,0.6025309191058805
1634,images/Cropped Image3111.jpg,#,0.1701068535539072
1635,images/Cropped Image3112.jpg,DFDS,0.46934521198272705
1636,images/Cropped Image3112.jpg,DFDS,0.7418524026870728
1637,images/Cropped Image3118.jpg,~HovEr,0.12966927904139228
1638,images/Cropped Image3119.jpg,~HoVer,0.2286044380788905
1639,images/Cropped Image3120.jpg,Ilhes,0.1341188341000519
1640,images/Cropped Image3122.jpg,LINTAN,0.9974486798496368
1641,images/Cropped Image3124.jpg,OKIN,0.3469909131526947
1642,images/Cropped Image3124.jpg,WHTAK,0.2385742282893002
1643,images/Cropped Image3124.jpg,LINTAN,0.9974607561777836
1644,images/Cropped Image3132.jpg,KOREzLts,0.12378481071877105
1645,images/Cropped Image3132.jpg,Zz,0.12318877910751858
1646,images/Cropped Image3133.jpg,Spirit Of Adventure,0.5378553594748225
1647,images/Cropped Image3134.jpg,Spirit Of Adventure,0.2437937253666607
1648,images/Cropped Image3140.jpg,P234,0.7547721862792969
1649,images/Cropped Image3142.jpg,CONDOR VOVAGER,0.9280149649448501
1650,images/Cropped Image3142.jpg,M,0.2917141033192685
1651,images/Cropped Image3146.jpg,UAAI,0.38379767537117004
1652,images/Cropped Image3149.jpg,ROGS,0.3637109100818634
1653,images/Cropped Image3149.jpg,IONA,0.7202147841453552
1654,images/Cropped Image3151.jpg,KOGES,0.36246906420376046
1655,images/Cropped Image3151.jpg,IONA,0.8731613755226135
1656,images/Cropped Image3152.jpg,ROGMES,0.19344071196784185
1657,images/Cropped Image3152.jpg,IONA,0.8150035738945007
1658,images/Cropped Image3152.jpg,3,0.412252807427965
1659,images/Cropped Image3158.jpg,ROGS,0.3637109100818634
1660,images/Cropped Image3158.jpg,IONA,0.7202147841453552
1661,images/Cropped Image3160.jpg,KOGES,0.36246906420376046
1662,images/Cropped Image3160.jpg,IONA,0.8731613755226135
1663,images/Cropped Image3161.jpg,ROGMES,0.19344071196784185
1664,images/Cropped Image3161.jpg,IONA,0.8150035738945007
1665,images/Cropped Image3161.jpg,3,0.412252807427965
1666,images/Cropped Image3167.jpg,Fw,0.46089376827098605
1667,images/Cropped Image3175.jpg,Vasc,0.5635367035865784
1668,images/Cropped Image3194.jpg,H,0.6295513596569435
1669,images/Cropped Image3199.jpg,P233,0.99806809425354
1670,images/Cropped Image3200.jpg,P233,0.9964606165885925
1671,images/Cropped Image3201.jpg,P233,0.7197603644392174
1672,images/Cropped Image3202.jpg,P233,0.9932806559814394
1673,images/Cropped Image3214.jpg,P233,0.9333194494247437
1674,images/Cropped Image3220.jpg,MSC,0.9983647473410652
1675,images/Cropped Image3230.jpg,P233,0.9830817580223083
1676,images/Cropped Image3232.jpg,P233,0.9774258732795715
1677,images/Cropped Image3233.jpg,F23L,0.44738930634999907
1678,images/Cropped Image3234.jpg,F231,0.5641499161720276
1679,images/Cropped Image3236.jpg,F231,0.5477699637413025
1680,images/Cropped Image3246.jpg,IFbyes,0.32109216967493454
1681,images/Cropped Image3246.jpg,Ml,0.12393161473889713
1682,images/Cropped Image3247.jpg,BrittanyFerries,0.4633737449237959
1683,images/Cropped Image3252.jpg,Q4r,0.1274554431438446
1684,images/Cropped Image3257.jpg,F229,0.9577083587646484
1685,images/Cropped Image3259.jpg,F22g,0.8784158825874329
1686,images/Cropped Image3262.jpg,F229,0.8213411569595337
1687,images/Cropped Image3261.jpg,F229,0.9222509264945984
1688,images/Cropped Image3263.jpg,F229,0.9482434988021851
1689,images/Cropped Image3264.jpg,CoTENTIN,0.22857983067174126
1690,images/Cropped Image3264.jpg,Brittany Ferries,0.7586163691014758
1691,images/Cropped Image3265.jpg,Brittany Ferries,0.887262421360599
1692,images/Cropped Image3266.jpg,CotENTiN,0.5199410758251157
1693,images/Cropped Image3267.jpg,COTENTIN,0.9911938913787508
1694,images/Cropped Image3267.jpg,Brittany Ferries,0.8188111385296927
1695,images/Cropped Image3269.jpg,D03,0.27956617451980564
1696,images/Cropped Image3278.jpg,P234,0.5527117252349854
1697,images/Cropped Image3300.jpg,P234,0.7415476441383362
1698,images/Cropped Image3301.jpg,F224,0.5629390478134155
1699,images/Cropped Image3304.jpg,WHT,0.5665940661055938
1700,images/Cropped Image3304.jpg,St Clare,0.885783049364936
1701,images/Cropped Image3306.jpg,JH,0.13080419803139154
1702,images/Cropped Image3306.jpg,Spuk ol France,0.17632016280546337
1703,images/Cropped Image3313.jpg,PRO,0.4901772047359389
1704,images/Cropped Image3313.jpg,Spit cf Bfitain,0.22347397139803615
1705,images/Cropped Image3316.jpg,087,0.968587209355185
1706,images/Cropped Image3319.jpg,APL,0.9619974570176615
1707,images/Cropped Image3319.jpg,SINGAPURA,0.9249828563697314
1708,images/Cropped Image3319.jpg,Api,0.28782339561149106
1709,images/Cropped Image3324.jpg,CMACGMCHAMPS ElySEES,0.2210992530641085
1710,images/Cropped Image3324.jpg,LNGPOWERED,0.9976385289052423
1711,images/Cropped Image3324.jpg,WOIE,0.16774970293045044
1712,images/Cropped Image3324.jpg,LNGPOWERED,0.9647216050759171
1713,images/Cropped Image3324.jpg,"C, M A, € G M",0.336059799229889
1714,images/Cropped Image3331.jpg,Brittony Ferries,0.5360078023063558
1715,images/Cropped Image3333.jpg,'H,0.46167390094612704
1716,images/Cropped Image3343.jpg,P284,0.3793436586856842
1717,images/Cropped Image3344.jpg,Condor,0.609248249102079
1718,images/Cropped Image3344.jpg,JU,0.5638873933674257
1719,images/Cropped Image3349.jpg,'CaleboityAPEX,0.35508247917570346
1720,images/Cropped Image3365.jpg,035,0.7406108990820827
1721,images/Cropped Image3367.jpg,35,0.9820718074634844
1722,images/Cropped Image3371.jpg,CMA CCiA MEXIC,0.30245169701219177
1723,images/Cropped Image3371.jpg,TTA,0.9911554664866727
1724,images/Cropped Image3372.jpg,CMA CCI MEXICO,0.6079838135371272
1725,images/Cropped Image3372.jpg,'TTA,0.9060198664665222
1726,images/Cropped Image3373.jpg,CMA CCiA MEXICO,0.4487934181423991
1727,images/Cropped Image3373.jpg,'TTA,0.560265839099884
1728,images/Cropped Image3374.jpg,CMA cCi,0.687283390737636
1729,images/Cropped Image3374.jpg,MEXIC,0.9982187648558032
1730,images/Cropped Image3374.jpg,TTA,0.9881973319930796
1731,images/Cropped Image3379.jpg,Soleutt,0.13728743609934868
1732,images/Cropped Image3381.jpg,8 0,0.8335734009742737
1733,images/Cropped Image3382.jpg,U,0.24095847605167453
1734,images/Cropped Image3384.jpg,ALLURE G SEAS,0.423672914415856
1735,images/Cropped Image3384.jpg,ALLURE # SEAS,0.7393657381114788
1736,images/Cropped Image3384.jpg,62,0.4423519060223246
1737,images/Cropped Image3384.jpg,7017,0.19152651727199554
1738,images/Cropped Image3384.jpg,alza],0.4210114042262796
1739,images/Cropped Image3385.jpg,ALLURE # SEAS,0.7218128164570785
1740,images/Cropped Image3385.jpg,@alza],0.12323903760181931
1741,images/Cropped Image3386.jpg,ALLURE % SEAS,0.47850120678413666
1742,images/Cropped Image3387.jpg,CARNIVAL,0.8482813563892989
1743,images/Cropped Image3387.jpg,Hacic,0.7964565259796123
1744,images/Cropped Image3394.jpg,"""ByonFerres",0.3848303793300131
1745,images/Cropped Image3395.jpg,BrittanyFerries,0.9263228828867403
1746,images/Cropped Image3396.jpg,"""BxnonyFerres",0.20794209244596382
1747,images/Cropped Image3396.jpg,BrittanyFerries,0.8511272645418564
1748,images/Cropped Image3403.jpg,Ooo0,0.4493279755115509
1749,images/Cropped Image3407.jpg,VICTORIA OF WIGHT,0.990771763932311
1750,images/Cropped Image3407.jpg,HYBRID ENERGY,0.9894315482298907
1751,images/Cropped Image3435.jpg,P233,0.9764142632484436
1752,images/Cropped Image3436.jpg,p233,0.3929477035999298
1753,images/Cropped Image3443.jpg,036,0.9262228009107746
1754,images/Cropped Image3444.jpg,036,0.9410323092747384
1755,images/Cropped Image3445.jpg,FRUDTVOF NANSEN,0.3545233132225062
1756,images/Cropped Image3447.jpg,FRuDTJof NANSEN ,0.10737231151542373
1757,images/Cropped Image3449.jpg,Mont,0.2605198323726654
1758,images/Cropped Image3449.jpg,MONT S,0.8794669066584906
1759,images/Cropped Image3449.jpg,MICHEL,0.9492048725630188
1760,images/Cropped Image3449.jpg,'Brittany Ferries,0.7666255630451028
1761,images/Cropped Image3450.jpg,'Brittany Ferries,0.8489149044904997
1762,images/Cropped Image3455.jpg,FRIdTJoF NANSEN,0.29809572811892043
1763,images/Cropped Image3456.jpg,FRIDTJOF NANSEN,0.8527325282861037
1764,images/Cropped Image3459.jpg,7erce,0.19601921586677107
1765,images/Cropped Image3459.jpg,SD,0.7366287547491284
1766,images/Cropped Image3459.jpg,serco,0.6866994316369306
1767,images/Cropped Image3459.jpg,Al,0.3571519310342754
1768,images/Cropped Image3459.jpg,'CHRISTINA,0.687570835753348
1769,images/Cropped Image3460.jpg,Sd,0.36870800149133426
1770,images/Cropped Image3460.jpg,serco,0.8891598368602994
1771,images/Cropped Image3460.jpg,CHRISTINA,0.9811714559885821
1772,images/Cropped Image3462.jpg,SD,0.7176678422646888
1773,images/Cropped Image3462.jpg,serco,0.8604068035224467
1774,images/Cropped Image3462.jpg,Al,0.5358771421582924
1775,images/Cropped Image3462.jpg,'CHRISTINA,0.8269814761570764
1776,images/Cropped Image3466.jpg,Connecting Europe,0.6976231882225652
1777,images/Cropped Image3466.jpg,Stenaline,0.9299979438132681
1778,images/Cropped Image3466.jpg,Jor & Sustcinad ' Future,0.14380354393448366
1779,images/Cropped Image3478.jpg,P2z3,0.7387177941850182
1780,images/Cropped Image3476.jpg,Pzz:,0.18642977425305637
1781,images/Cropped Image3483.jpg,P2z3,0.7824302426051578
1782,images/Cropped Image3484.jpg,BARFLEUR,0.9504067660128803
1783,images/Cropped Image3484.jpg,BARFLEUA,0.5046888564921592
1784,images/Cropped Image3484.jpg,"""Brittany Ferries",0.8585322854753172
1785,images/Cropped Image3492.jpg,F229,0.9872018098831177
1786,images/Cropped Image3494.jpg,F229,0.9938139915466309
1787,images/Cropped Image3499.jpg,035,0.9995891229835373
1788,images/Cropped Image3501.jpg,CRUISE,0.9237301764314606
1789,images/Cropped Image3501.jpg,VISTORs,0.525707533056523
1790,images/Cropped Image3502.jpg,ALMAC,0.999733062535288
1791,images/Cropped Image3502.jpg,ALWART,0.9978635413319658
1792,images/Cropped Image3502.jpg,Galedoniza HacBrayne,0.1722762912455859
1793,images/Cropped Image3503.jpg,Mewkres,0.14508329995485078
1794,images/Cropped Image3504.jpg,Leet,0.9654525518417358
1795,images/Cropped Image3504.jpg,FOCUS,0.9806914501272074
1796,images/Cropped Image3504.jpg,ROYAL,0.9983049347642938
1797,images/Cropped Image3504.jpg,remeMbERIN,0.221652350728321
1798,images/Cropped Image3504.jpg,LY TODAY,0.5464284599915518
1799,images/Cropped Image3504.jpg,ERNISING,0.952913973533506
1800,images/Cropped Image3504.jpg,ROYAL,0.9804382185318703
1801,images/Cropped Image3504.jpg,ADIAN,0.9809593146934714
1802,images/Cropped Image3506.jpg,Wo,0.5320155223000175
1803,images/Cropped Image3506.jpg,[lnescom,0.5183116064623403
1804,images/Cropped Image3513.jpg,COMNEMARA,0.6126327321400185
1805,images/Cropped Image3513.jpg,H,0.17529946602451307
1806,images/Cropped Image3515.jpg,Wo,0.5320155223000175
1807,images/Cropped Image3515.jpg,[lnescom,0.5183116064623403
1808,images/Cropped Image3553.jpg,BEN-MY-CHREE,0.41999355574095504
1809,images/Cropped Image3556.jpg,Mein Schiff 5',0.5300208626545663
1810,images/Cropped Image3556.jpg,Ideimn ehi,0.11644954187408364
1811,images/Cropped Image3557.jpg,Mein Schiff5,0.9967751237550413
1812,images/Cropped Image3557.jpg,leim,0.36513692140579224
1813,images/Cropped Image3557.jpg,Jill,0.4549945294857025
1814,images/Cropped Image3560.jpg,TCeN SAnnox,0.11160494642403776
1815,images/Cropped Image3561.jpg,TCen SAnnox,0.10587333118881279
1816,images/Cropped Image3562.jpg,Caledonian,0.9996646122457581
1817,images/Cropped Image3562.jpg,MacBrayne,0.9906764123986114
1818,images/Cropped Image3563.jpg,CATROA,0.39294860929027053
1819,images/Cropped Image3563.jpg,Caledonian MacBraype,0.9799424229125391
1820,images/Cropped Image3570.jpg,HALLA >,0.30042873060024305
1821,images/Cropped Image3570.jpg,Caledohian MacBrayte,0.32975061413952966
1822,images/Cropped Image3575.jpg,rrs,0.8576422959276873
1823,images/Cropped Image3580.jpg,WRXWE,0.10704424439306855
1824,images/Cropped Image3595.jpg,[ { 11,0.1068849067392325
1825,images/Cropped Image3598.jpg,P223,0.9802967309951782
1826,images/Cropped Image3599.jpg,P223,0.8238178491592407
1827,images/Cropped Image3603.jpg,INDEPENDENT,0.9975388876930268
1828,images/Cropped Image3603.jpg,LONDON,0.9958164661322119
1829,images/Cropped Image3604.jpg,SD INDEPENDENT,0.9106274805185731
1830,images/Cropped Image3604.jpg,LONDON,0.9935985498423011
1831,images/Cropped Image3606.jpg,I11,0.574543241179934
1832,images/Cropped Image3606.jpg,011,0.18860800274924305
1833,images/Cropped Image3606.jpg,SILVER SPIRIT,0.7879957704282079
1834,images/Cropped Image3612.jpg,M,0.13842183616399328
1835,images/Cropped Image3620.jpg,Lt,0.15695953164980536
1836,images/Cropped Image3620.jpg,DNE;,0.6819426417350769
1837,images/Cropped Image3621.jpg,HDUE,0.2035328894853592
1838,images/Cropped Image3621.jpg,CeedEDGE,0.22923382364733913
1839,images/Cropped Image3622.jpg,@GE,0.3136635584845487
1840,images/Cropped Image3622.jpg,2,0.37868754264644977
1841,images/Cropped Image3622.jpg,~CelebrtyEDGE,0.7621535027222357
1842,images/Cropped Image3623.jpg,EGE,0.5339308411200087
1843,images/Cropped Image3626.jpg,CelebrtyEDGE,0.9948289827647643
1844,images/Cropped Image3627.jpg,"6""",0.734184587818867
1845,images/Cropped Image3628.jpg,WIGHTLINK^,0.27726403224157176
1846,images/Cropped Image3630.jpg,ADVENTVRER,0.5709732894914188
1847,images/Cropped Image3630.jpg,CCEAN,0.35729976795278295
1848,images/Cropped Image3636.jpg,Hzc,0.6081528954893474
1849,images/Cropped Image3638.jpg,M,0.14963807303706744
1850,images/Cropped Image3638.jpg,4 W 3TRa,0.15901764285866182
1851,images/Cropped Image3644.jpg,Red FUNNEL,0.45468194390514755
1852,images/Cropped Image3644.jpg,RED KESTREL,0.42884460549734915
1853,images/Cropped Image3646.jpg,86,0.372457169122464
1854,images/Cropped Image3645.jpg,RED KESIREL,0.5356100654668502
1855,images/Cropped Image3653.jpg,Toesurer,0.1498847951228414
1856,images/Cropped Image3668.jpg,SSE,0.36538955505489
1857,images/Cropped Image3668.jpg,IFs,0.5172132951765268
1858,images/Cropped Image3668.jpg,(iR,0.10052558819109553
1859,images/Cropped Image3669.jpg,IHbs,0.2421107441186905
1860,images/Cropped Image3672.jpg,Caribbean   Star,0.2045017722175958
1861,images/Cropped Image3676.jpg,TRISH FERRLES,0.5073340539274213
1862,images/Cropped Image3676.jpg,wb.Yeats,0.2804758422819254
1863,images/Cropped Image3677.jpg,"""BritgtjFemes""",0.2865571668057979
1864,images/Cropped Image3681.jpg,8,0.7460090461741089
1865,images/Cropped Image3681.jpg,St Cecilia,0.8576097454779097
1866,images/Cropped Image3681.jpg,Ciae,0.5162022113800049
1867,images/Cropped Image3681.jpg,Ev,0.10184115898170122
1868,images/Cropped Image3682.jpg,Ciae,0.40511423349380493
1869,images/Cropped Image3686.jpg,8,0.5379841324252652
1870,images/Cropped Image3687.jpg,PONT-AVEN,0.9992982904811012
1871,images/Cropped Image3687.jpg,Britony Ferries,0.5442450421099917
1872,images/Cropped Image3688.jpg,Brtony Ferries,0.6079192892227785
1873,images/Cropped Image3689.jpg,"""BrhoryFerties",0.41779860149465103
1874,images/Cropped Image3702.jpg,BrtatyFeries,0.354213100005202
1875,images/Cropped Image3704.jpg,COSTA LUMINOSA,0.9997841917869382
1876,images/Cropped Image3704.jpg,CEXOTX,0.22427862793937028
1877,images/Cropped Image3710.jpg,Harwony # SEAS,0.4062617633900207
1878,images/Cropped Image3714.jpg,H88,0.852160586769375
1879,images/Cropped Image3716.jpg,cLen Sannoy,0.33838722982779273
1880,images/Cropped Image3717.jpg,cLenSannox,0.3098693202977433
1881,images/Cropped Image3719.jpg,AStoria,0.32441821381701036
1882,images/Cropped Image3720.jpg,Harwony # SEAS,0.4062617633900207
1883,images/Cropped Image3724.jpg,caledonian MacBraype,0.48216798895553153
1884,images/Cropped Image3726.jpg,Bi,0.611306974401559
1885,images/Cropped Image3726.jpg,caledonian MacBrayde,0.5550690651772301
1886,images/Cropped Image3730.jpg,JacOBIEL,0.17146675571828301
1887,images/Cropped Image3730.jpg,LIVETHE LEGEND,0.45372377354643323
1888,images/Cropped Image3730.jpg,WVERHESS,0.720937570521653
1889,images/Cropped Image3730.jpg,MSAIL T,0.28358701327288394
1890,images/Cropped Image3730.jpg,THE LOCHL,0.6302677850083319
1891,images/Cropped Image3730.jpg,Warrir,0.4193011896346834
1892,images/Cropped Image3740.jpg,MA,0.6575093841768406
1893,images/Cropped Image3742.jpg,PRincESS seawavS,0.29506537026660506
1894,images/Cropped Image3742.jpg,DFDS,0.9862455725669861
1895,images/Cropped Image3743.jpg,417,0.16325185088051528
1896,images/Cropped Image3751.jpg,ED,0.9983880952246339
1897,images/Cropped Image3751.jpg,FUTURE P,0.6753093401785399
1898,images/Cropped Image3751.jpg,VNEL,0.6929032206535339
1899,images/Cropped Image3751.jpg,FOR SHIF,0.9996546240169922
1900,images/Cropped Image3751.jpg,VBUILD,0.9980802082684554
1901,images/Cropped Image3751.jpg,NDER,0.999974250793457
1902,images/Cropped Image3751.jpg,WAY,0.9994919473391439
1903,images/Cropped Image3751.jpg,C MFRAVK LIA,0.1577298462721405
1904,images/Cropped Image3756.jpg,Comdor LIERATiOM,0.15296844456435008
1905,images/Cropped Image3757.jpg,(ndor_,0.2167592129459381
1906,images/Cropped Image3758.jpg,BARFLEUR,0.917285713243473
1907,images/Cropped Image3758.jpg,BARFLEUR,0.9429856602463869
1908,images/Cropped Image3758.jpg,Felies,0.7003837985491667
1909,images/Cropped Image3758.jpg,BxthanyF,0.3182287061139818
1910,images/Cropped Image3776.jpg,MUL,0.23038589803583376
1911,images/Cropped Image3777.jpg,M 0 L,0.785597432037709
1912,images/Cropped Image3779.jpg,AlDApx,0.1107259852121878
1913,images/Cropped Image3780.jpg,MG VIFICA,0.19258820948871522
1914,images/Cropped Image3780.jpg,MSC,0.9095229337074089
1915,images/Cropped Image3782.jpg,080800,0.45365281371830213
1916,images/Cropped Image3797.jpg,F236,0.9615772366523743
1917,images/Cropped Image3798.jpg,F236,0.769272458905726
1918,images/Cropped Image3803.jpg,F,0.4400191283485242
1919,images/Cropped Image3803.jpg,^,0.21705070617759148
1920,images/Cropped Image3803.jpg,CLOUDII,0.2975549039490238
1921,images/Cropped Image3804.jpg,CLOUDII,0.6359042686306772
1922,images/Cropped Image3806.jpg,SCLOUDII,0.4405122408804707
1923,images/Cropped Image3817.jpg,~oico,0.24209331350878874
1924,images/Cropped Image3822.jpg,MYFERRYLINK,0.9984207081513332
