created_at,user_name,description,user_location,text,language,hashtags,media_url,place
2017-02-15 12:38:57+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",RT @C2RIBS: https://t.co/IZrJGiTIzc,und,,['https://pbs.twimg.com/media/C4peO6BW8AIFi18.jpg'],
2017-02-10 10:05:37+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",A welcome home to #Portsmouth for #HMSMersey #RoyalNavy after 13-month deployment. https://t.co/CeYI3FUE2h,en,"['Portsmouth', 'HMSMersey', 'RoyalNavy']",['https://pbs.twimg.com/media/C4S7s07WAAAun7n.jpg'],
2017-02-06 16:58:00+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",The @ukborderforce @DeltaPowerGroup RIB Nimrod heads back to base #Portsmouth https://t.co/yXBtIJGlep,en,['Portsmouth'],['https://pbs.twimg.com/media/C3_zcBhWMAAvAUn.jpg'],
2017-01-19 20:31:13+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",RT @gCaptain: Ferry Evacuated After Fire in the Solent https://t.co/lTyHXspNlw https://t.co/YvrDCawlVv,en,,['https://pbs.twimg.com/media/C2j1bIFUQAAu5hR.jpg'],
2017-01-19 16:03:12+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Investigation underway into cause of fire onboard @wightlinkferry. #IOW #StFaith #Portsmouth https://t.co/gnE9A46Eh2,en,"['IOW', 'StFaith', 'Portsmouth']",['https://pbs.twimg.com/media/C2i6hDfXgAEVUab.jpg'],
2017-01-10 15:32:31+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",An unexpected visitor. The new build French polar vessel L'Astrolabe transits the Solent. https://t.co/wL834Uke4G,en,,['https://pbs.twimg.com/media/C10c9zeW8AQmgO5.jpg'],
2017-01-09 11:32:44+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",First foreign warship visitor of the year. The @Poland_MOD ORP Kontradmiral X Czerniki #NATO #Portsmouth https://t.co/WGwbezyrB6,en,"['NATO', 'Portsmouth']",['https://pbs.twimg.com/media/C1uc1WtXAAApOca.jpg'],
2017-01-05 17:18:58+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Winter season photo op. The relief @BrittanyFerries ferry @PortsmouthPort #Armorique #Portsmouth https://t.co/7w3ArMFiCf,en,"['Armorique', 'Portsmouth']",['https://pbs.twimg.com/media/C1bFurPWgAAvPOB.jpg'],
2017-01-04 19:09:36+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Swanning to Stockholm #SwanHellenic #Minerva https://t.co/1gRf5lx7tN https://t.co/fEgo9QMvW9,en,"['SwanHellenic', 'Minerva']",['https://pbs.twimg.com/media/C1WVSc7WIAEIzAo.jpg'],
2016-12-29 15:10:17+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England","RT @NavyLookout: 100ft deep Submarine Escape Training Tank (SETT),  Fort Blockhouse, Gosport https://t.co/ViPg6wgsno",en,,['https://pbs.twimg.com/media/C01_DziXEAASjzA.jpg'],
2016-12-28 08:59:30+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",On this day in 2011. Four #Type45 destroyers pictured together at #Portsmouth Naval Base. #RoyalNavy https://t.co/02JiONenhK,en,"['Type45', 'Portsmouth', 'RoyalNavy']",['https://pbs.twimg.com/media/C0wGSGjXEAAMYQW.jpg'],
2016-12-08 11:00:01+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England","RT @NavyLookout: Royal Navy’s 4th &amp; 5th River class OPVs to be named HMS Tamar &amp; HMS Spey 

https://t.co/4UWE13Z5u2 https://t.co/i2JbVT4InD",en,,['https://pbs.twimg.com/media/CzJVVlcVQAAkukq.jpg'],
2016-12-07 20:16:22+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Photobomb! @HovertravelLtd #IslandFlyer inbound to Southsea from Ryde #hovercraft #IsleofWight https://t.co/Angd0mDaZP,en,"['IslandFlyer', 'hovercraft', 'IsleofWight']",['https://pbs.twimg.com/media/CzGYODmXcAAatMm.jpg'],
2016-12-07 20:00:06+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Harbour pass of @BrittanyFerries #Normandie and #CapFinistere #Portsmouth Harbour https://t.co/ByjQ7zwiYV,en,"['Normandie', 'CapFinistere', 'Portsmouth']",['https://pbs.twimg.com/media/CzGUgwPWQAA7KcL.jpg'],
2016-12-07 11:01:44+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",The former HMS Illustrious departs Portsmouth for breaking in Turkey. #Illustrious #Portsmouth #RoyalNavy https://t.co/N4NkHnORwh,en,"['Illustrious', 'Portsmouth', 'RoyalNavy']",['https://pbs.twimg.com/media/CzEZMJAWEAAbmj-.jpg'],
2016-12-03 09:01:05+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",On this day in 2010. HMS #ArkRoyal paid-off at #Portsmouth. https://t.co/QAR22imaF0,en,"['ArkRoyal', 'Portsmouth']",['https://pbs.twimg.com/media/CyvXMGQWEAACTiN.jpg'],
2016-12-01 17:28:28+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England","Ten years ago - #ArkRoyal and #Illustrious at #Portsmouth. Ark already scrapped, Illustrious follows next week. https://t.co/RSYrjzggVY",en,"['ArkRoyal', 'Illustrious', 'Portsmouth']",['https://pbs.twimg.com/media/Cym3z_pXAAAEN56.jpg'],
